,address,name,longitude,latitude
5155,"['2500 W 5th Ave', 'Denver, CO 80204-4803 | Map']",Sleeping Giant Brewing Company,0.0,0.0
5156,"['1920 E University Dr', 'Tempe, AZ 85281-4608 | Map']",Sleepy Dog Brewing Co,0.0,0.0
5157,"['151 E Main St Ste 200', 'Kingsport, TN 37660-4380 | Map']",Sleepy Owl Brewery,0.0,0.0
5158,"['112 Canal St', 'Boston, MA 02114-1805 | Map']",Slesar Bros Brewing Co - Boston Beer Works,0.0,0.0
5159,"['61 Brookline Ave', 'Boston, MA 02215-3406 | Map']",Slesar Bros Brewing Co - Boston Beer Works,0.0,0.0
5160,"['18801 Front St NE', 'Poulsbo, WA 98370 | Map']",Slippery Pig Brewery,0.0,0.0
5161,"['736 Higuera St', 'San Luis Obispo, CA 93401-3513 | Map']",SLO Brewing Co,0.0,0.0
5162,"['855 Aerovista Pl', 'San Luis Obispo, CA 93401-8056 | Map']",SLO Brewing Co - The Rock,0.0,0.0
5163,"['1065 County Route 19', 'Elizaville, NY 12523-1205 | Map']",Sloop Brewing,0.0,0.0
5164,"['407 N Clayton St', 'Lawrenceville, GA 30046-4818 | Map']",Slow Pour Brewing Company,0.0,0.0
5165,"['318 W 5th St', 'Laurel, MS 39440-3461 | Map']",Slowboat Brewing Company,0.0,0.0
5166,"['2712 6th Ave', 'Tacoma, WA 98406-7213 | Map']",Sluggo Brewing,0.0,0.0
5167,"['520 Kimberton Rd Pikeland Village Square', 'Phoenixville, PA 19460-4737 | Map']",Sly Fox Brewhouse and Eatery,0.0,0.0
5168,"['241 W 5th St', 'Winston Salem, NC 27101-2825 | Map']",Small Batch Beer Co,0.0,0.0
5169,"['333 W Jefferson Blvd', 'Dallas, TX 75208-4602 | Map']",Small Brewpub,0.0,0.0
5170,"['66 Merrick Rd', 'Amityville, NY 11701-3463 | Map']",Small Craft Brewing Co,0.0,0.0
5171,"['1309 Raleigh Ave Ste A', 'Norfolk, VA 23507-1367 | Map']",Smartmouth Brewing Co,0.0,0.0
5172,"['313 32nd St', 'Virginia Beach, VA 23451-2950 | Map']",Smartmouth Brewing Pilot House,0.0,0.0
5173,"['101 E Commercial Ave', 'Anaconda, MT 59711-2289 | Map']",Smelter City Brewing,0.0,0.0
5174,"['1757 S 8th St Ste 100', 'Colorado Springs, CO 80905-1926 | Map']",Smiling Toad Brewery,0.0,0.0
5175,"['903 Main St', 'Nashville, TN 37206-3609 | Map']",Smith & Lentz Brewing,0.0,0.0
5176,"['546 NW 7th St', 'Redmond, OR 97756-1628 | Map']",Smith Rock Brewing,0.0,0.0
5177,"['Bremerton, WA 98312-9132', 'Phone: (360) 710-8921']",Smitty's Brewing,0.0,0.0
5178,"['22793 SW Pine St', 'Sherwood, OR 97140-9303 | Map']",Smockville Brewhouse,0.0,0.0
5179,"['1901 del Amo Blvd Ste B', 'Torrance, CA 90501-1350 | Map']",Smog City Brewing,0.0,0.0
5180,"['1879 Del Amo Blvd', 'Torrance, CA 90501 | Map']",Smog City Brewing Wood Cellar,0.0,0.0
5181,"['209 SE Main St.', 'Lees Summit, MO 64063 | Map']",Smoke Brewing Company,0.0,0.0
5182,"['6520 Casitas Pass Rd', 'Ventura, CA 93001-9794 | Map']",Smoke Mountain Brewery,0.0,0.0
5183,"['1130 Dublin Rd', 'Columbus, OH 43215-1039 | Map']",Smokehouse Brewing,0.0,0.0
5184,"['223 W Potomac St', 'Brunswick, MD 21716-1117 | Map']",Smoketown Brewing Station,0.0,0.0
5185,"['780 Main St Ste I', 'Ramona, CA 92065-2079 | Map']",Smoking Cannon Brewery,0.0,0.0
5186,"['6515 Kingston Pike', 'Knoxville, TN 37919-4826 | Map']",Smoky Mountain Brewery (#1),0.0,0.0
5187,"['1004 Parkway Ste 501', 'Gatlinburg, TN 37738-3172 | Map']",Smoky Mountain Brewery (#2) - Gatlinburg,0.0,0.0
5188,"['2530 Parkway Ste 15', 'Pigeon Forge, TN 37863-7006 | Map']",Smoky Mountain Brewery (#3) - Pigeon Forge,0.0,0.0
5189,"['11308 Parkside Dr', 'Knoxville, TN 37934-1971 | Map']",Smoky Mountain Brewery (#4) - Turkey Creek,0.0,0.0
5190,"['225 South Pine St', 'Telluride, CO 81435 | Map']",Smuggler's Brewpub,0.0,0.0
5191,"['1615 Oak Ave', 'Evanston, IL 60201-3611 | Map']",Smylie Brothers Brewing Co,0.0,0.0
5192,"['3280 Industry Dr', 'Charleston, SC 29418-8452 | Map']",Snafu Brewing Company,0.0,0.0
5193,"['265 S Millward St PO Box 3317', 'Jackson, WY 83001-8582 | Map']",Snake River Brewing Co,0.0,0.0
5194,"['905 Yakima Valley Hwy', 'Sunnyside, WA 98944-1334 | Map']",Snipes Mountain Brewing Co,0.0,0.0
5195,"['7 N 9th St', 'Lebanon, PA 17046-4902 | Map']",Snitz Creek Brewery,0.0,0.0
5196,"['8032 Falls Ave SE', 'Snoqualmie, WA 98065-0924 | Map']",Snoqualmie Falls Brewing Co,0.0,0.0
5197,"['511 2nd St', 'Snohomish, WA 98290-3009 | Map']",SnoTown Brewery,0.0,0.0
5198,"['9511 Kile Rd', 'Chardon, OH 44024 | Map']",Snow Belt Brew,0.0,0.0
5199,"['455 River Pkwy', 'Idaho Falls, ID 83402-3314 | Map']",Snow Eagle Brewing,0.0,0.0
5200,"['685 Barney St Ste A', 'Helena, MT 59602 | Map']",Snow Hop Brewery,0.0,0.0
5201,"['225 N Lemay Ave Ste 1', 'Fort Collins, CO 80524-2555 | Map']",Snowbank Brewing,0.0,0.0
5202,"['132 W Main St Unit 1', 'Gaylord, MI 49735-2304 | Map']",Snowbelt Brewing Company,0.0,0.0
5203,"['2050 Hwy 4', 'Arnold, CA 95223 | Map']",Snowshoe Brewing Co,0.0,0.0
5204,"['601 E Pic Pike Rd', 'Saratoga, WY 82331 | Map']",Snowy Mountain Brewery,0.0,0.0
5205,"['523 Shenandoah Ave NW', 'Roanoke, VA 24016-2318 | Map']",Soaring Ridge Craft Brewers,0.0,0.0
5206,"['17111 S 138th St', 'Springfield, NE 68059-4810 | Map']",Soaring Wings Brewing,0.0,0.0
5207,"['1500 Fillmore St NE', 'Minneapolis, MN 55413-1657 | Map']",Sociable Cider Werks,0.0,0.0
5208,"['1326 9th Ave', 'San Francisco, CA 94122-2309 | Map']",Social Kitchen & Brewery,0.0,0.0
5209,"['Societe Brewing Company 8262 Clairemont Mesa Blvd', 'San Diego, CA 92111-1702 | Map']",Societe Brewing Company,0.0,0.0
5210,"['720 China St', 'Abilene, TX 79602-2722 | Map']",Sockdolager Brewing Company,0.0,0.0
5211,"['12542 W Fairview Ave', 'Boise, ID 83716-0026 | Map']",Sockeye Brewing Co,0.0,0.0
5212,"['660 Main St', 'Dunedin, FL 34698 | Map']",Soggy Bottom Brewing Co.,0.0,0.0
5213,"['42615 Trade West Dr Ste 100', 'Dulles, VA 20166-2259 | Map']",Solace Brewing Company,0.0,0.0
5214,"['1661 Quincy Ave Ste 179', 'Naperville, IL 60540-3969 | Map']",Solemn Oath Brewery,0.0,0.0
5215,"['4945 Baseline Dr', 'Mount Hood Parkdale, OR 97041- | Map']",Solera Brewery,0.0,0.0
5216,"['552 Pleasant Valley Road', 'Diamond Springs, CA 95619 | Map']",Solid Ground Brewing,0.0,0.0
5217,"['2214 Bee Creek Rd', 'Spicewood, TX 78669-5136 | Map']",Solid Rock Brewing,0.0,0.0
5218,"['9395 Feron Blvd Ste K', 'Rancho Cucamonga, CA 91730-4565 | Map']",Solorio Brewing Co,0.0,0.0
5219,"['1547 Mission Dr', 'Solvang, CA 93463-2607 | Map']",Solvang Brewing Co,0.0,0.0
5220,"['234 N H St', 'Lompoc, CA 93436-6022 | Map']",Solvang Brewing Company - Lompoc,0.0,0.0
5221,"['1 York St Ste 3', 'York, ME 03909-1392 | Map']",SoMe Brewing Co,0.0,0.0
5222,"['5586 US Highway 51', 'Manitowish Waters, WI 54545-6325 | Map']",Some Nerve Brewing Company,0.0,0.0
5223,"['6425 W 52nd Ave Unit 6/6B', 'Arvada, CO 80002-4008 | Map']",SomePlace Else Brewery,0.0,0.0
5224,"['15 Ward St', 'Somerville, MA 02143-4228 | Map']",Somerville Brewing Company,0.0,0.0
5225,"['117 N Main St Unit A', 'Brighton, CO 80601-1778 | Map']",Something Brewery,0.0,0.0
5226,"['34 Broadway Ste 200', 'Hanover, PA 17331-3104 | Map']",Something Wicked Brewing Company,0.0,0.0
5227,"['165 W Napa St', 'Sonoma, CA 95476-6626 | Map']",Sonoma Grille,0.0,0.0
5228,"['19449 Riverside Dr Ste 101', 'Sonoma, CA 95476-6357 | Map']",Sonoma Springs Brewing Co,0.0,0.0
5229,"['1780 Town and Country Dr Ste 101', 'Norco, CA 92860-3618 | Map']",Sons of Liberty Aleworks,0.0,0.0
5230,"['1425 Kingstown Rd', 'Wakefield, RI 02879-8313 | Map']",Sons of Liberty Beer & Spirits Co.,0.0,0.0
5231,"['14090 Klein Rd', 'Mount Orab, OH 45154-8312 | Map']",Sons Of Toil Brewing LLC,0.0,0.0
5232,"['223 W Portage Ave', 'Sault Sainte Marie, MI 49783-1921 | Map']",Soo Brewing Company,0.0,0.0
5233,"['Princeton, WV 24739', 'Type: Micro']",Sophisticated Hound Brewing Company,0.0,0.0
5234,"['Los Gatos, CA 95033', 'Type: Micro']",Soquel Fermentation Project,0.0,0.0
5235,"['6412 N County Road 15', 'Fort Collins, CO 80524 | Map']",Soul Squared Brewing Co.,0.0,0.0
5236,"['248 W US Highway 50', 'Salida, CO 81201-2347 | Map']",Soulcraft Brewing,0.0,0.0
5237,"['19479 Viking Ave NW', 'Poulsbo, WA 98370-8370 | Map']",Sound Brewery,0.0,0.0
5238,"['1830 Bickford Ave Ste 111', 'Snohomish, WA 98290-1751 | Map']",Sound To Summit,0.0,0.0
5239,"['8201 183rd St Ste P', 'Tinley Park, IL 60487-9377 | Map']",Soundgrowler Brewing Co.,0.0,0.0
5240,"['32 3rd St NE', 'Minot, ND 58703-3108 | Map']",Souris River Brewing,0.0,0.0
5241,"['5701 W Slaughter Ln Bldg A130', 'Austin, TX 78749-6532 | Map']",South Austin Brewery,0.0,0.0
5242,"['216 S Michigan St', 'South Bend, IN 46601-2002 | Map']",South Bend Brew Werks,0.0,0.0
5243,"['104 Mill St', 'Fawn Grove, PA 17321-9654 | Map']",South County Brewing Co,0.0,0.0
5244,"['895 Wiggins Pass Rd', 'Naples, FL 34110-6118 | Map']",South Cypress Brewing,0.0,0.0
5245,"['40233 Enterprise Dr', 'Oakhurst, CA 93644-8839 | Map']",South Gate Brewing Co,0.0,0.0
5246,"['515 Williams St Ste 23', 'South Haven, MI 49090-1493 | Map']",South Haven Brewpub,0.0,0.0
5247,"['1920 Lake Tahoe Blvd', 'South Lake Tahoe, CA 96150-6307 | Map']",South Lake Brewing Company,0.0,0.0
5248,"['297 1/2 US Hwy 285', 'Fairplay, CO 80440-2131 | Map']",South Park Brewing,0.0,0.0
5249,"['1517 30th St', 'San Diego, CA 92102-1503 | Map']",South Park Brewing,0.0,0.0
5250,"['808 Main St W', 'Ashland, WI 54806-1404 | Map']",South Shore Brewery,0.0,0.0
5251,"['532 W Bayfield St', 'Washburn, WI 54891-1138 | Map']",South Shore Brewery - Washburn,0.0,0.0
5252,"['106 W South St Ste 202', 'Charlottesville, VA 22902-3600 | Map']",South Street Brewery,0.0,0.0
5253,"['62 Jobs Ln', 'Southampton, NY 11968-4807 | Map']",Southampton Publick House,0.0,0.0
5254,"['107 E Lathrop Ave', 'Savannah, GA 31415-2182 | Map']",Southbound Brewing Co,0.0,0.0
5255,"['136 E Grayson St., Ste 120', 'San Antonio, TX 78212-4114 | Map']",Southerleigh Brewing,0.0,0.0
5256,"['822 Locust St Ste 100', 'Hendersonville, NC 28792-3758 | Map']",Southern Appalachian Brewery,0.0,0.0
5257,"['375 Buckwalter Place Blvd', 'Bluffton, SC 29910 | Map']",Southern Barrel Brewing Company,0.0,0.0
5258,"['4500 N Nebraska Ave', 'Tampa, FL 33603-4149 | Map']",Southern Brewing & Winemaking Brewery,0.0,0.0
5259,"['231 Collins Industrial Blvd', 'Athens, GA 30601-1517 | Map']",Southern Brewing Company,0.0,0.0
5260,"['14141 Airline Hwy Ste 4J', 'Baton Rouge, LA 70817-6259 | Map']",Southern Craft Brewing Company,0.0,0.0
5261,"['1201 Porter Rd', 'Nashville, TN 37206-1733 | Map']",Southern Grist Brewing Company,0.0,0.0
5262,"['6014 Techni Center Dr Ste 2-101', 'Austin, TX 78721-2349 | Map']",Southern Heights Brewing Co LLC,0.0,0.0
5263,"['911 Sunset Acres Ln', 'Florence, SC 29501-6073 | Map']",Southern Hops Brewing Co.,0.0,0.0
5264,"['2045 Gulf To Bay Blvd Ste D', 'Clearwater, FL 33765-3752 | Map']",Southern Lights Brewing,0.0,0.0
5265,"['620 Treat Ave', 'San Francisco, CA 94110-2016 | Map']",Southern Pacific Brewing,0.0,0.0
5266,"['950 Windy Rd Ste 100', 'Apex, NC 27502-2410 | Map']",Southern Peak Brewery,0.0,0.0
5267,"['565 Air Tool Dr Ste E', 'Southern Pines, NC 28387-3469 | Map']",Southern Pines Brewing Company,0.0,0.0
5268,"['301 Mobile St', 'Hattiesburg, MS 39401-3406 | Map']",Southern Prohibition Brewing,0.0,0.0
5269,"['151 S Stewart St', 'Monroe, NC 28112 | Map']",Southern Range Brewing,0.0,0.0
5270,"['1590 N Roberts Rd NW Ste 208', 'Kennesaw, GA 30144-3636 | Map']",Southern Sky Brewing Co,0.0,0.0
5271,"['3525 N Frazier St', 'Conroe, TX 77303-1430 | Map']",Southern Star Brewing,0.0,0.0
5272,"['627 S Broadway St', 'Boulder, CO 80305-5944 | Map']",Southern Sun Pub and Brewery,0.0,0.0
5273,"['1312 Beach Blvd', 'Jacksonville Beach, FL 32250-3408 | Map']",Southern Swells Brewing Company,0.0,0.0
5274,"['316 N Shore Dr', 'Pittsburgh, PA 15212-5870 | Map']",Southern Tier Brewing Co,0.0,0.0
5275,"['2170 Mission St', 'San Francisco, CA 94110-1247 | Map']",Southpaw BBQ & Southern Cooking,0.0,0.0
5276,"['62920 Georgetown Rd', 'Cambridge, OH 43725-9749 | Map']",Southside Brewing Co,0.0,0.0
5277,"['Snohomish, WA 98290-6125', 'Phone: (425) 330-6938']",Spada Farmhouse Brewery,0.0,0.0
5278,"['3541 W Fairfield Dr', 'Pensacola, FL 32505-4862 | Map']",Spahr Brewing Company,0.0,0.0
5279,"['2736 Welton St Ste 102', 'Denver, CO 80205-2900 | Map']",Spangalang Brewery,0.0,0.0
5280,"['3056 Okemos Rd', 'Mason, MI 48854-9300 | Map']",Spartan Brewpub,0.0,0.0
5281,"['1195 Evans Ave', 'San Francisco, CA 94124-1704 | Map']",Speakeasy Ales and Lagers,0.0,0.0
5282,"['Spearfish, SD 57783-4147', 'Type: Micro']",Spearfish Brewing Company,0.0,0.0
5283,"['3720 West River Dr NE Ste 201', 'Comstock Park, MI 49321-8980 | Map']",Speciation Artisan Ales,0.0,0.0
5284,"['10 Lippincott Ln Unit 12', 'Mount Holly, NJ 08060-1603 | Map']",Spellbound Brewing,0.0,0.0
5285,"['167 N Spencer Rd', 'Spencer, MA 01562-1232 | Map']",Spencer Brewery,0.0,0.0
5286,"['106 George St', 'Fredericksburg, VA 22401-5863 | Map']",Spencer Devon Brewing,0.0,0.0
5287,"['7803 Ralston Rd', 'Arvada, CO 80002-2433 | Map']",Spice Trade Brewing,0.0,0.0
5288,"['920 Lincoln Ave Unit 5', 'Holbrook, NY 11741-2257 | Map']",Spider Bite Brewing Co,0.0,0.0
5289,"['622 Barrow St', 'Houma, LA 70360-4608 | Map']",Spigots Brew Pub,0.0,0.0
5290,"['300 Elm St E', 'Annandale, MN 55302-9406 | Map']",Spilled Grain Brewhouse,0.0,0.0
5291,"['10622 Hirsch Rd', 'Houston, TX 77016-2622 | Map']",Spindletap Brewery,0.0,0.0
5292,"['111 2nd St E', 'Hastings, MN 55033-1265 | Map']",Spiral Brewery,0.0,0.0
5293,"['2024 W Balmoral Ave', 'Chicago, IL 60625-1002 | Map']",Spiteful Brewing,0.0,0.0
5294,"['5981 Baptist Rd', 'Pittsburgh, PA 15236-3303 | Map']",Spoonwood Brewing Company,0.0,0.0
5295,"['166 Maple St', 'Wyandotte, MI 48192-5928 | Map']",Sports Brewpub,0.0,0.0
5296,"['2920 Avenida De Mesilla', 'Las Cruces, NM 88005 | Map']",Spotted Dog Brewery,0.0,0.0
5297,"['22043 US Highway 6 and 19', 'Venango, PA 16440-2507 | Map']",Sprague Farm and Brew Works,0.0,0.0
5298,"['701 W Glendale Ave', 'Glendale, WI 53209-6509 | Map']",Sprecher Brewing Co / Chameleon Brewing,0.0,0.0
5299,"['5790 Devonshire Rd', 'Harrisburg, PA 17112-3508 | Map']",Spring Gate Brewery,0.0,0.0
5300,"['209 Hazel St', 'Lancaster, PA 17603-5629 | Map']",Spring House Brewery,0.0,0.0
5301,"['305 S Market Ave', 'Springfield, MO 65806-2023 | Map']",Springfield Brewing Co,0.0,0.0
5302,"['118 Perch Pond Rd', 'Holderness, NH 03245-5234 | Map']",Squam Brewing Co,0.0,0.0
5303,"['1727 Park Ave', 'Saint Louis, MO 63104-2941 | Map']",Square One Brewery and Distillery,0.0,0.0
5304,"['625 Main St', 'Alamosa, CO 81101-2557 | Map']",Square Peg Brewerks,0.0,0.0
5305,"['422 S Main St', 'Rock Springs, WY 82901 | Map']",Square State Brewing,0.0,0.0
5306,"['4705 N Fruit Hill Rd', 'Spokane, WA 99217-9619 | Map']",Square Wheel Brewing Co,0.0,0.0
5307,"['405 High St Ste 1', 'Holbrook, NY 11741-5317 | Map']",SquareHead Brewing,0.0,0.0
5308,"['236 Ouachita Ave', 'Hot Springs , AR 71901 | Map']",SQZBX Brewery,0.0,0.0
5309,"['777 HARRAHS RINCON WAY', 'Valley Center, CA 92082 | Map']",SR 76 Beerworks,0.0,0.0
5310,"['841 S Pioneer Rd', 'Beulah, MI 49617 | Map']",St Ambrose Cellars,0.0,0.0
5311,"['3152 Kings Chapel Rd', 'Cadiz, KY 42211-0000 | Map']",St Arnulf Alery,0.0,0.0
5312,"['606 W Broadway Ave', 'Moses Lake, WA 98837-1900 | Map']",St Brigid's Brewery,0.0,0.0
5313,"['816 Vallejo St', 'Napa, CA 94559 | Map']",St Clair Brown Winery & Brewery,0.0,0.0
5314,"['434 Sharkathmi Ave', 'Soldotna, AK 99669-7665 | Map']",St Elias Brewing Co,0.0,0.0
5315,"['5000 Estate Enighed # 289', 'St John, VI 00830-6120 | Map']",St John Brewers,0.0,0.0
5316,"['9607 Wicker Ave', 'Saint John, IN 46373-9487 | Map']",St John Malt Brothers Brewing,0.0,0.0
5317,"['12 S Oak St', 'Du Quoin, IL 62832-1515 | Map']",St Nicholas Brewing Co,0.0,0.0
5318,"['860 E 10th St', 'Ferdinand, IN 47532-9240 | Map']",St. Benedict's Brew Works,0.0,0.0
5319,"['440 E Saint Elmo Rd', 'Austin, TX 78745-1281 | Map']",St. Elmo Brewing Company,0.0,0.0
5320,"['7704 Bell Rd Ste A', 'Windsor, CA 95492-8518 | Map']",St. Florian's Brewery,0.0,0.0
5321,"['3825 S Kinnickinnic Ave', 'Saint Francis, WI 53235-4225 | Map']",St. Francis Brewing Company,0.0,0.0
5322,"['540 N College Ave', 'Indianapolis, IN 46202-3504 | Map']",St. Joseph Brewery & Public House,0.0,0.0
5323,"['544 1st Ave N ', 'Saint Petersburg, FL 33701-3702 | Map']",St. Pete Brewing Company,0.0,0.0
5324,"['31 W Winter St', 'Delaware, OH 43015-1948 | Map']",Staas Brewing Company,0.0,0.0
5325,"['368 Bridge St', 'Phoenixville, PA 19460-3358 | Map']",Stable 12 Brewing Company,0.0,0.0
5326,"['375 Madrid Rd', 'Waynesboro, VA 22980-6230 | Map']",Stable Craft Brewing,0.0,0.0
5327,"['26731 Aliso Creek Rd Ste C', 'Aliso Viejo, CA 92656-4811 | Map']",Stadium Brewing Co,0.0,0.0
5328,"['32278 Clinton Keith Rd Ste 101', 'Wildomar, CA 92595-7314 | Map']",Stadium Pizza - Murrieta,0.0,0.0
5329,"['169 N Main St', 'Lake Elsinore, CA 92530-4005 | Map']",Stadium Pizza Main ST,0.0,0.0
5330,"['2504 S Jackson St Ste C', 'Seattle, WA 98144-2382 | Map']",Standard Brewing,0.0,0.0
5331,"['280 14th St', 'San Francisco, CA 94103-2420 | Map']",Standard Deviant Brewing,0.0,0.0
5332,"['101 Oak St', 'Ashland, OR 97520-1802 | Map']",Standing Stone Brewing Co,0.0,0.0
5333,"['319 S 2nd St', 'Miamisburg, OH 45342-2926 | Map']",Star City Brewing Company,0.0,0.0
5334,"['151 N 3rd Ave', 'Sturgeon Bay, WI 54235-2415 | Map']",Starboard Brewing Co,0.0,0.0
5335,"['500 North Commercial St', 'Manchester, NH 03101-1151 | Map']",Stark Brewing Company,0.0,0.0
5336,"['901 Clarence Dr', 'Chapel Hill, NC 27516-3145 | Map']","Starpoint Brewing, LLC",0.0,0.0
5337,"['2501 University Dr Ste 4', 'Chapel Hill, NC 22707 | Map']","Starpoint Brewing, LLC / Beer Study",0.0,0.0
5338,"['5700 San Antonio Dr NE Ste B1', 'Albuquerque, NM 87109-4179 | Map']",Starr Brothers Brewing Co.,0.0,0.0
5339,"['6 Old Whitmore Ave SE', 'Roanoke, VA 24016-1212 | Map']",Starr Hill Pilot Brewery & Side Stage,0.0,0.0
5340,"['16757 11th St NE', 'Little Falls, MN 56345-2203 | Map']",Starry Eyed Brewing Company,0.0,0.0
5341,"['151R Hayden Rowe St', 'Hopkinton, MA 01748-2511 | Map']",Start Line Brewing Company,0.0,0.0
5342,"['634 S Stiles Rd', 'Ludington, MI 49431-9311 | Map']",Starving Artist Brewing,0.0,0.0
5343,"['3782 Winding Creek Ln', 'Garden Valley, CA 95633-9773 | Map']",Stash Brewing Co,0.0,0.0
5344,"['13823 W Bell Rd', 'Surprise, AZ 85374-3873 | Map']",State 48 Brewery,0.0,0.0
5345,"['1237 W 134th St Ste 2', 'Gardena, CA 90247-1962 | Map']",State Brewing Co LLC,0.0,0.0
5346,"['1132 4th St', 'San Rafael, CA 94901-3007 | Map']",State Room Brewery,0.0,0.0
5347,"['4118 Lake Tahoe Blvd Ste 1', 'South Lake Tahoe, CA 96150-6990 | Map']",Stateline Brewery,0.0,0.0
5348,"['20 Kinsey Pl', 'Staten Island, NY 10303-1427 | Map']",Staten Island Beer Company,0.0,0.0
5349,"['7045 E 38th Ave', 'Denver, CO 80207-1541 | Map']",Station 26 Brewing Co,0.0,0.0
5350,"['300 Marietta St NW', 'Atlanta, GA 30313-1632 | Map']",Stats Brewpub,0.0,0.0
5351,"['1571 Mount Calvary Rd', 'Brookneal, VA 24528-3156 | Map']",Staunton River Brewing Company,0.0,0.0
5352,"['2936 Clark Ave', 'Long Beach, CA 90815 | Map']",Steady Brewing,0.0,0.0
5353,"['95 Bridge Rd', 'Haddam, CT 06438-1354 | Map']",Steady Habit Brewing Company,0.0,0.0
5354,"['1717 Oak Lake Blvd E', 'Midlothian, VA 23112-3995 | Map']",Steam Bell Beer Works,0.0,0.0
5355,"['101 E Wishkah St', 'Aberdeen, WA 98520-6503 | Map']",Steam Donkey Brewing Co,0.0,0.0
5356,"['159 S Lincoln St Ste 1', 'Spokane, WA 99201-4409 | Map']",Steam Plant Grill,0.0,0.0
5357,"['231 Lamp and Lantern Vlg', 'Chesterfield, MO 63017-8209 | Map']",Steampunk Brew Works,0.0,0.0
5358,"['801 E 2nd Ave', 'Durango, CO 81301-5425 | Map']",Steamworks Brewing Co,0.0,0.0
5359,"['8305 2nd St NW', 'Los Ranchos de Albuquerque, NM 87114-1038 | Map']",Steel Bender Brewyard,0.0,0.0
5360,"['20 Victor Sq Ste B', 'Scotts Valley, CA 95066-3518 | Map']",Steel Bonnet Brewing Co,0.0,0.0
5361,"['106 S Greensboro St Ste A', 'Carrboro, NC 27510-2266 | Map']",Steel String Craft Brewery,0.0,0.0
5362,"['4848 W 35th St', 'St Louis Park, MN 55416-2610 | Map']",Steel Toe Brewing,0.0,0.0
5363,"['1901 Mendocino Ave', 'Santa Rosa, CA 95401 | Map']",Steele and Hops Public House,0.0,0.0
5364,"['Mukwonago, WI 53149', 'Type: Micro']",SteelHead Aleworks,0.0,0.0
5365,"['333 California Dr', 'Burlingame, CA 94010-4114 | Map']",Steelhead Brewing Co - Burlingame Station,0.0,0.0
5366,"['673 B W Monroe St', 'Burns, OR 97720 | Map']",Steens Mountain Brewing Company,0.0,0.0
5367,"['717 W 1st St', 'Hastings, NE 68901 | Map']",Steeple Brewing Co,0.0,0.0
5368,"['2516 49th St', 'Boulder, CO 80301-2455 | Map']",Stein Brewing Company,0.0,0.0
5369,"['5710 Jefferson Blvd', 'Frederick, MD 21703-6947 | Map']",Steinhardt Brewing Company,0.0,0.0
5370,"['950 S Via Rodeo', 'Placentia, CA 92870-6775 | Map']",Stereo Brewing Co,0.0,0.0
5371,"['609 W State St', 'Media, PA 19063-2641 | Map']",Sterling Pig Brewery,0.0,0.0
5372,"['1314 FM 2915', 'Lovelady, TX 75851 | Map']",Stesti Brewing Company,0.0,0.0
5373,"['10286 Judson Rd', 'Hammondsport, NY 14840-9668 | Map']",Steuben Brewing Company,0.0,0.0
5374,"['219 Governors Pl', 'Bear, DE 19701-3026 | Map']",Stewart's Brewing Co,0.0,0.0
5375,"['96 N King St', 'Honolulu, HI 96817-5109 | Map']",Stewbum,0.0,0.0
5376,"['109 Irvine ST', 'Mars, PA 16046-0372 | Map']",Stick City Brewing Company,0.0,0.0
5377,"['326 N Lewis Rd # 240', 'Royersford, PA 19468-1509 | Map']",Stickman Brews,0.0,0.0
5378,"['40 N State St', 'Lake Oswego, OR 97034-3926 | Map']",Stickmen Brewery,0.0,0.0
5379,"['112 S Park St', 'Boyne City, MI 49712-1251 | Map']",Stiggs Brewery & Kitchen,0.0,0.0
5380,"['1275 Cromwell Ave Ste C8 Unit 9', 'Rocky Hill, CT 06067-3430 | Map']",Still HIll Brewery LLC,0.0,0.0
5381,"['121 Clinton Shore Dr.', 'Still River, MA 01467-0157 | Map']",Still River Brewery,0.0,0.0
5382,"['215 N Henry St', 'Green Bay, WI 54302-2613 | Map']",Stillmank Brewing Company,0.0,0.0
5383,"['625 US 19 Alt', 'Palm Harbor, FL 34683 | Map']",Stilt House Brewery,0.0,0.0
5384,"['829 North Market Street', 'Wilmington, DE 19801 | Map']",Stitch House Brewery,0.0,0.0
5385,"['306 W State St', 'Geneva, IL 60134-2103 | Map']",Stockholms Vardshus,0.0,0.0
5386,"['1600 Genessee St Ste 100', 'Kansas City, MO 64102-1044 | Map']",Stockyards Brewing Company,0.0,0.0
5387,"['920-930 Third Street', 'Napa, CA 94559 | Map']",Stone Brewing Napa,0.0,0.0
5388,"['2816 Historic Decatur Rd Ste 116', 'San Diego, CA 92106-6164 | Map']",Stone Brewing World Bistro & Gardens- Liberty Station,0.0,0.0
5389,"['1004 S Olde Oneida St Uppr', 'Appleton, WI 54915-1753 | Map']",Stone Cellar Brewpub / Stone Arch Brew House,0.0,0.0
5390,"['2785 Cabot Dr Ste 160', 'Corona, CA 92883-7388 | Map']",Stone Church Brewing,0.0,0.0
5391,"['600 S Hermitage Rd', 'Hermitage, PA 16148-3629 | Map']",Stone Church Pizza & Brewpub,0.0,0.0
5392,"['83 Huntington Rd Unit 1', 'Richmond, VT 05477-9839 | Map']",Stone Corral Brewery,0.0,0.0
5393,"['500 West St (Route 122)', 'Barre, MA 01005 | Map']",Stone Cow Brewery,0.0,0.0
5394,"['1012 NW 1st St Ste 101', 'Oklahoma City, OK 73106-7642 | Map']",Stonecloud Brewing Co.,0.0,0.0
